"","fuel_type","fuel_type_num","transect","Community","site","site_num","fuel_site","fuel_site_num","datalogger","point_id","date","time","moisture"
"1382","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2019-12-06,-15,68
"1383","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2019-12-06,-15,87.7005347593583
"1384","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2019-12-06,-15,129.285714285714
"1385","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2019-12-06,-15,129.72972972973
"1386","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2019-12-06,-15,78.2258064516129
"1387","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2019-12-22,1,83.3333333333333
"1388","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2019-12-22,1,75.4545454545454
"1389","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2019-12-22,1,98.0952380952381
"1390","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2019-12-22,1,89.0909090909091
"1391","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2019-12-22,1,82.5242718446602
"1392","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-04,14,88.6178861788618
"1393","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-04,14,70.4545454545455
"1394","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-04,14,104.166666666667
"1395","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-04,14,129.787234042553
"1396","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-04,14,92.8571428571429
"1397","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-16,26,80
"1398","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-16,26,89.6551724137931
"1399","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-16,26,88.3720930232558
"1400","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-16,26,80.4123711340206
"1401","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-16,26,92
"1402","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-30,40,93.9393939393939
"1403","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-30,40,86.1386138613861
"1404","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-30,40,86
"1405","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-30,40,73.0337078651685
"1406","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-01-30,40,77.1929824561404
"1407","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-02-19,60,91.9678714859438
"1408","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-02-19,60,74.7967479674797
"1409","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-02-19,60,87.5
"1410","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-02-19,60,85.9375
"1411","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-02-19,60,103.428571428571
"1412","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-02-27,68,88.5245901639344
"1413","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-02-27,68,97.3333333333333
"1414","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-02-27,68,77.2727272727273
"1415","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-02-27,68,93.0232558139535
"1416","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-02-27,68,86.2068965517242
"1417","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-03-15,85,108.620689655172
"1418","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-03-15,85,81.5533980582524
"1419","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-03-15,85,75
"1420","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-03-15,85,95.4545454545455
"1421","Cania","4","t1","B shrubland","B shrubland / t1","4","Caña / B shrubland / t1","30",1,NA,2020-03-15,85,94.1176470588235
"1287","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-11-21,-30,116.129032258065
"1288","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-11-21,-30,94.0298507462687
"1289","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-11-21,-30,111.940298507463
"1290","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-11-21,-30,120.408163265306
"1291","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-11-21,-30,141.463414634146
"1292","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-12-06,-15,101.204819277108
"1293","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-12-06,-15,90.7894736842105
"1294","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-12-06,-15,82.2916666666667
"1295","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-12-06,-15,95.2380952380952
"1296","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-12-06,-15,117.647058823529
"1297","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-12-22,1,91.7647058823529
"1298","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-12-22,1,91.6666666666667
"1299","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-12-22,1,101.834862385321
"1300","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-12-22,1,96.969696969697
"1301","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2019-12-22,1,96.0264900662252
"1302","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-04,14,97.0588235294118
"1303","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-04,14,86.1538461538461
"1304","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-04,14,89.3333333333333
"1305","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-04,14,97.7272727272727
"1306","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-04,14,93.3333333333333
"1307","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-16,26,100
"1308","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-16,26,102.53164556962
"1309","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-16,26,90.6976744186046
"1310","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-16,26,101.785714285714
"1311","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-16,26,102.222222222222
"1312","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-30,40,100
"1313","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-30,40,86.4077669902913
"1314","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-30,40,83.1460674157303
"1315","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-30,40,96.3302752293578
"1316","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-01-30,40,79.8076923076923
"1317","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-02-19,60,118.032786885246
"1318","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-02-19,60,82.0224719101124
"1319","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-02-19,60,108.139534883721
"1320","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-02-19,60,88.0733944954128
"1321","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-02-19,60,85.9872611464968
"1322","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-02-27,68,91.1764705882353
"1323","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-02-27,68,83.8235294117647
"1324","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-02-27,68,98.9130434782609
"1325","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-02-27,68,110.588235294118
"1326","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-02-27,68,97.7011494252874
"1327","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-03-15,85,98.6111111111111
"1328","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-03-15,85,111.864406779661
"1329","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-03-15,85,96.1038961038961
"1330","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-03-15,85,114.130434782609
"1331","Cania","4","t3","U forest","U forest / t3","9","Caña / U forest / t3","31",10,NA,2020-03-15,85,100
"1332","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-11-21,-30,107.438016528926
"1333","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-11-21,-30,88.8888888888889
"1334","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-11-21,-30,96.6442953020134
"1335","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-11-21,-30,104.347826086957
"1336","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-11-21,-30,98.6394557823129
"1337","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-12-06,-15,71.0526315789474
"1338","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-12-06,-15,89.8876404494382
"1339","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-12-06,-15,74.1573033707865
"1340","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-12-06,-15,91.8918918918919
"1341","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-12-06,-15,91.2087912087912
"1342","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-12-22,1,103.225806451613
"1343","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-12-22,1,86.9158878504673
"1344","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-12-22,1,88.8888888888889
"1345","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-12-22,1,101.333333333333
"1346","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2019-12-22,1,93.2432432432432
"1347","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-04,14,84.4444444444444
"1348","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-04,14,90
"1349","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-04,14,101.162790697674
"1350","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-04,14,172.58064516129
"1351","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-04,14,113.793103448276
"1352","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-16,26,106.779661016949
"1353","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-16,26,83.8709677419355
"1354","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-16,26,91.304347826087
"1355","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-16,26,80.5755395683453
"1356","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-16,26,93.6708860759494
"1357","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-30,40,92.1212121212121
"1358","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-30,40,93.3333333333333
"1359","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-30,40,145.652173913043
"1360","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-30,40,121.739130434783
"1361","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-01-30,40,102.173913043478
"1362","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-02-19,60,89.1304347826087
"1363","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-02-19,60,79.7687861271676
"1364","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-02-19,60,110.869565217391
"1365","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-02-19,60,97.0802919708029
"1366","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-02-19,60,108.396946564885
"1367","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-02-27,68,84.0425531914894
"1368","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-02-27,68,90
"1369","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-02-27,68,83
"1370","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-02-27,68,97.6744186046512
"1371","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-02-27,68,116.129032258065
"1372","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-03-15,85,84.5238095238095
"1373","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-03-15,85,91.2280701754386
"1374","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-03-15,85,89.7196261682243
"1375","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-03-15,85,90.8256880733945
"1376","Cania","4","t3","B forest +reg","B forest +reg / t3","10","Caña / B forest +reg / t3","32",9,NA,2020-03-15,85,101.219512195122
"1422","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,18,2019-11-21,-30,40.4819277108434
"1423","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,16,2019-11-21,-30,31.2217194570136
"1424","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,17,2019-11-21,-30,29.5281582952816
"1425","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,20,2019-11-21,-30,23.2686980609418
"1426","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,19,2019-11-21,-30,20.2614379084967
"1427","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,17,2019-12-05,-16,10.9785202863962
"1428","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,16,2019-12-05,-16,10.2362204724409
"1429","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,19,2019-12-05,-16,8.74785591766723
"1430","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,18,2019-12-05,-16,8.17941952506595
"1431","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,20,2019-12-05,-16,3.04789550072569
"1432","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,17,2019-12-17,-4,12.1447028423773
"1433","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,16,2019-12-17,-4,10.6741573033708
"1434","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,19,2019-12-17,-4,10.2620087336244
"1435","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,18,2019-12-17,-4,10.126582278481
"1436","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,20,2019-12-17,-4,6.61157024793389
"1437","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,17,2019-12-30,9,22.1544715447154
"1438","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,16,2019-12-30,9,10.3074141048824
"1439","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,19,2019-12-30,9,6.81318681318683
"1440","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,18,2019-12-30,9,5.94315245478035
"1441","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,16,2020-01-15,25,22.0588235294118
"1442","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,18,2020-01-15,25,14.7826086956522
"1443","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,17,2020-01-15,25,13.0563798219585
"1444","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,19,2020-01-15,25,10.8359133126935
"1445","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,20,2020-01-15,25,9.55414012738853
"1446","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,17,2020-01-29,39,9.4302554027505
"1447","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,16,2020-01-29,39,8.0338266384778
"1448","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,18,2020-01-29,39,7.54716981132076
"1449","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,20,2020-01-29,39,6.75105485232066
"1450","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,19,2020-01-29,39,6.70241286863271
"1451","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,18,2020-02-16,57,14.5833333333333
"1452","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,16,2020-02-16,57,13.6690647482014
"1453","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,17,2020-02-16,57,12.5725338491296
"1454","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,19,2020-02-16,57,9.92736077481841
"1455","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,20,2020-02-16,57,8.66510538641687
"1456","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,16,2020-02-25,66,20.6319702602231
"1457","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,17,2020-02-25,66,11.9402985074627
"1458","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,18,2020-02-25,66,11.1650485436894
"1459","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,19,2020-02-25,66,10.7049608355092
"1460","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,20,2020-02-25,66,7.40740740740741
"1461","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,19,2020-03-09,79,13.448275862069
"1462","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,18,2020-03-09,79,12.3505976095618
"1463","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,16,2020-03-09,79,11.5449915110357
"1464","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,17,2020-03-09,79,10.355486862442
"1465","Litter","5","t1","U forest","U forest / t1","1","Litter / U forest / t1","33",4,20,2020-03-09,79,6.30841121495326
"1554","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,12,2019-11-21,-30,109.446254071661
"1555","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,13,2019-11-21,-30,38.7218045112782
"1556","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,11,2019-11-21,-30,37.006237006237
"1557","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,15,2019-11-21,-30,30.3675048355899
"1558","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,14,2019-11-21,-30,22.680412371134
"1559","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,11,2019-12-05,-16,13.8157894736842
"1560","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,15,2019-12-05,-16,10.4738154613466
"1561","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,13,2019-12-05,-16,9.77198697068403
"1562","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,12,2019-12-05,-16,8.21114369501466
"1563","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,14,2019-12-05,-16,7.65957446808511
"1564","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,11,2019-12-17,-4,13.0952380952381
"1565","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,15,2019-12-17,-4,13.022113022113
"1566","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,13,2019-12-17,-4,12.8686327077748
"1567","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,12,2019-12-17,-4,12.6582278481013
"1568","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,14,2019-12-17,-4,9.30232558139536
"1569","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,12,2019-12-30,9,27.8947368421053
"1570","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,11,2019-12-30,9,26.7195767195767
"1571","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,13,2019-12-30,9,13.9817629179331
"1572","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,14,2019-12-30,9,9.4059405940594
"1573","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,15,2019-12-30,9,8.74704491725766
"1574","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,15,2020-01-15,25,15.0341685649203
"1575","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,12,2020-01-15,25,13.3928571428571
"1576","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,13,2020-01-15,25,13.2075471698113
"1577","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,11,2020-01-15,25,11.8568232662192
"1578","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,14,2020-01-15,25,11.2299465240642
"1579","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,12,2020-01-29,39,10.3626943005181
"1580","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,11,2020-01-29,39,9.2
"1581","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,13,2020-01-29,39,9.17721518987342
"1582","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,15,2020-01-29,39,8.21428571428571
"1583","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,14,2020-01-29,39,6.83760683760684
"1584","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,15,2020-02-16,57,15.1639344262295
"1585","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,11,2020-02-16,57,15.0649350649351
"1586","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,12,2020-02-16,57,14.4144144144144
"1587","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,14,2020-02-16,57,13.1578947368421
"1588","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,13,2020-02-16,57,11.0062893081761
"1589","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,11,2020-02-25,66,12.5412541254126
"1590","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,12,2020-02-25,66,12.1212121212121
"1591","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,13,2020-02-25,66,11.9266055045872
"1592","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,15,2020-02-25,66,10.1333333333333
"1593","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,14,2020-02-25,66,8.7463556851312
